"";"interaction";"vac";"X";"ref";"rep";"year";"age";"partner";"Ntot";"N_5";"N_10";"Nvac";"val_prevNVtot";"val_prevNV_5";"val_prevNV_10";"val_prevNV_Vac";"val_prevNV_unVac";"val_prevVtot";"val_prevV_5";"val_prevV_10";"val_prevV_Vac";"val_prevV_unVac"
"6929";1;0,8;29;12;11;40;30;"1-3";299996;300114;300250;239765;0,0496173282310431;0,0504108438793259;0,0505312239800167;0,049644443517611;0,0495093888529163;0,00151335351138015;0,0620064375537296;0,0618784346378018;0;0,00753764672676861
"6930";1;0,8;30;12;11;40;30;">3";10182;10123;10246;8134;0,654586525240621;0,645658401659587;0,647276986140933;0,657855913449717;0,6416015625;0,0758200746415243;0,677565938950904;0,692074956080422;0;0,376953125
"6931";1;0,8;1;12;12;1;16;"all";26605;26862;26721;21315;0,0110505544070663;0,012136103045194;0,0118633284682459;0,0113065916021581;0,0100189035916824;0,00263108438263484;0,0138113319931502;0,0133228546835822;0;0,0132325141776938
"6932";1;0,8;2;12;12;1;16;"1-3";9240;9522;9502;7416;0,0191558441558442;0,0206889308968704;0,0202062723637129;0,0199568500539374;0,0158991228070175;0,00476190476190476;0,0233144297416509;0,0255735634603241;0;0,0241228070175439
"6933";1;0,8;3;12;12;1;16;">3";192;227;178;152;0,609375;0,568281938325991;0,702247191011236;0,611842105263158;0,6;0,135416666666667;0,656387665198238;0,634831460674157;0;0,65
"6934";1;0,8;4;12;12;3;18;"all";80197;79619;79905;64378;0,0257366235644725;0,0250442733518381;0,0253801389149615;0,025334741681941;0,0273721474176623;0,00586056835043705;0,0302942764917922;0,0304361429197172;0;0,0297111068967697
"6935";1;0,8;5;12;12;3;18;"1-3";36447;36151;36638;29192;0,0378631986171701;0,0366241597742801;0,0367924013319504;0,0369279254590299;0,0416264645072364;0,00891705764534804;0,0459738319825178;0,0470276761831978;0;0,0447966919365955
"6936";1;0,8;6;12;12;3;18;">3";1048;1041;1025;848;0,624045801526718;0,612872238232469;0,638048780487805;0,623820754716981;0,625;0,130725190839695;0,684918347742555;0,658536585365854;0;0,685
"6937";1;0,8;7;12;12;5;20;"all";133716;133041;133158;107047;0,043921445451554;0,0439864402702926;0,0434746691899848;0,0441021233663718;0,0431962203307211;0,00910885757874899;0,0519463924654806;0,0526292074077412;0;0,0456710037871686
"6938";1;0,8;8;12;12;5;20;"1-3";70792;70693;70854;56683;0,0521810374053565;0,0513063528213543;0,0505828887571626;0,0521673164793677;0,0522361613154724;0,010975816476438;0,0635423592151981;0,0652045050385299;0;0,0550712311290666
"6939";1;0,8;9;12;12;5;20;">3";3258;3328;3321;2616;0,632903621853898;0,636117788461538;0,636856368563686;0,636467889908257;0,618380062305296;0,127378759975445;0,685096153846154;0,680819030412526;0;0,646417445482866
"6940";1;0,8;10;12;12;10;25;"all";266858;266199;266492;213650;0,0556363309325559;0,0534036566628725;0,0541817390390706;0,055590919728528;0,0558186738836265;0,00775693439956831;0,0642827358479934;0,0653302913408282;0;0,0389039242219215
"6941";1;0,8;11;12;12;10;25;"1-3";177796;177793;177845;142458;0,0586739859164436;0,055092157733994;0,0564986364530912;0,0586067472518216;0,0589450449940574;0,00750298094445319;0,0694684267659582;0,0711518457083415;0;0,0377497311675816
"6942";1;0,8;12;12;12;10;25;">3";6184;6327;6273;4930;0,651843467011643;0,645329540066382;0,642117009405388;0,652738336713996;0,648325358851675;0,109961190168176;0,683104156788367;0,682448589191774;0;0,542264752791069
"6943";1;0,8;13;12;12;15;30;"all";400004;399533;399925;320333;0,0551344486555134;0,0538003118641013;0,0542776770644496;0,0553143135424699;0,0544112663327936;0,00488995110048899;0,0641649125353851;0,0651247108832906;0;0,024550965847046
"6944";1;0,8;14;12;12;15;30;"1-3";300223;299930;299935;240225;0,0497297009223144;0,0481579035108192;0,0489005951289446;0,0500031220730565;0,0486349544984833;0,00311435166526216;0,060124028940086;0,0616833647290246;0;0,0155838527950932
"6945";1;0,8;15;12;12;15;30;">3";10236;10256;10179;8194;0,654064087534193;0,647328393135725;0,648786717752235;0,65303880888455;0,658178256611165;0,0954474404064087;0,690035101404056;0,683858925238236;0;0,47845249755142
"6946";1;0,8;16;12;12;20;30;"all";399643;399533;399925;319979;0,054966557652705;0,0538003118641013;0,0542776770644496;0,0549098534591333;0,0551943161277365;0,00344307294260127;0,0641649125353851;0,0651247108832906;0;0,0172725446876883
"6947";1;0,8;17;12;12;20;30;"1-3";299479;299930;299935;239904;0,0497497320346335;0,0481579035108192;0,0489005951289446;0,0497198879551821;0,0498699118757868;0,00176640098304055;0,060124028940086;0,0616833647290246;0;0,00887956357532522
"6948";1;0,8;18;12;12;20;30;">3";10171;10256;10179;8108;0,653426408416085;0,647328393135725;0,648786717752235;0,653305377405032;0,65390208434319;0,0806213744961164;0,690035101404056;0,683858925238236;0;0,397479398933592
"6949";1;0,8;19;12;12;25;30;"all";399836;399533;399925;320034;0,0553877089606739;0,0538003118641013;0,0542776770644496;0,0551753876150659;0,0562391920002005;0,0031637971568343;0,0641649125353851;0,0651247108832906;0;0,0158517330392722
"6950";1;0,8;20;12;12;25;30;"1-3";299509;299930;299935;239678;0,0503657653025452;0,0481579035108192;0,0489005951289446;0,0501756523335475;0,0511273420133376;0,00151915301376586;0,060124028940086;0,0616833647290246;0;0,00760475338871154
"6951";1;0,8;21;12;12;25;30;">3";10247;10256;10179;8201;0,650727042061091;0,647328393135725;0,648786717752235;0,647847823436166;0,662267839687194;0,0771933248755733;0,690035101404056;0,683858925238236;0;0,386608015640274
"6952";1;0,8;22;12;12;30;30;"all";399290;399533;399925;319403;0,0555636254351474;0,0538003118641013;0,0542776770644496;0,0556287824472532;0,0553031156508568;0,00300283002329134;0,0641649125353851;0,0651247108832906;0;0,0150086997884512
"6953";1;0,8;23;12;12;30;30;"1-3";299749;299930;299935;239863;0,0504088420645273;0,0481579035108192;0,0489005951289446;0,050549688780679;0,0498447049393848;0,00146789480532045;0,060124028940086;0,0616833647290246;0;0,00734729319039508
"6954";1;0,8;24;12;12;30;30;">3";10234;10256;10179;8162;0,6531170607778;0,647328393135725;0,648786717752235;0,652903700073511;0,653957528957529;0,0729919874926715;0,690035101404056;0,683858925238236;0;0,360521235521235
"6955";1;0,8;25;12;12;35;30;"all";399348;399533;399925;319335;0,0540656269719643;0,0538003118641013;0,0542776770644496;0,0539026414267149;0,0547161086323472;0,00309254084157176;0,0641649125353851;0,0651247108832906;0;0,0154349918138303
"6956";1;0,8;26;12;12;35;30;"1-3";299316;299930;299935;239407;0,0485506955859359;0,0481579035108192;0,0489005951289446;0,0482859732589273;0,049608573002387;0,00143994975210146;0,060124028940086;0,0616833647290246;0;0,00719424460431655
"6957";1;0,8;27;12;12;35;30;">3";10216;10256;10179;8152;0,649373531714957;0,647328393135725;0,648786717752235;0,651251226692836;0,641957364341085;0,0759592795614722;0,690035101404056;0,683858925238236;0;0,375968992248062
"6958";1;0,8;28;12;12;40;30;"all";399280;399533;399925;319254;0,0538018433179724;0,0538003118641013;0,0542776770644496;0,0538975236018969;0,0534201384550021;0,00299539170506912;0,0641649125353851;0,0651247108832906;0;0,0149451428285807
"6959";1;0,8;29;12;12;40;30;"1-3";299898;299930;299935;239826;0,0482530727113885;0,0481579035108192;0,0489005951289446;0,0483141944576485;0,048009055799707;0,001373800425478;0,060124028940086;0,0616833647290246;0;0,00685843654281529
"6960";1;0,8;30;12;12;40;30;">3";10173;10256;10179;8148;0,650643861201219;0,647328393135725;0,648786717752235;0,650834560628375;0,649876543209877;0,0754939545856679;0,690035101404056;0,683858925238236;0;0,379259259259259
"6961";1;0,8;1;12;13;1;16;"all";26566;26859;26576;21246;0,0120454716554995;0,0105737369224469;0,0106487055990367;0,0122375976654429;0,0112781954887218;0,0028231574192577;0,0136267173014632;0,0139975918121613;0;0,0140977443609023
"6962";1;0,8;2;12;13;1;16;"1-3";9328;9432;9445;7489;0,0204759862778731;0,0178117048346056;0,0185283218634198;0,0208305514754974;0,0190320826536161;0,00471698113207547;0,0235368956743003;0,026998411858126;0;0,023926046764546
"6963";1;0,8;3;12;13;1;16;">3";212;201;180;168;0,608490566037736;0,577114427860697;0,6;0,619047619047619;0,568181818181818;0,14622641509434;0,716417910447761;0,65;0;0,704545454545455
"6964";1;0,8;4;12;13;3;18;"all";79438;80076;79577;63725;0,0260958231576827;0,0260002997152705;0,0245674001281777;0,0261435857198902;0,0259021192643034;0,0054004380774944;0,0308332084519706;0,0312778818000176;0;0,0273022338191307
"6965";1;0,8;5;12;13;3;18;"1-3";36270;36515;36395;29238;0,0384063964709126;0,0378748459537177;0,0344278060173101;0,0387851426226144;0,0368316268486917;0,0076095947063689;0,0469396138573189;0,0477263360351697;0;0,0392491467576792
"6966";1;0,8;6;12;13;3;18;">3";1021;1042;1058;805;0,64152791380999;0,653550863723608;0,637051039697543;0,636024844720497;0,662037037037037;0,145935357492654;0,690978886756238;0,676748582230624;0;0,689814814814815
"6967";1;0,8;7;12;13;5;20;"all";132401;133340;132684;106076;0,0444785160232929;0,0442252887355632;0,0437053450302975;0,044128737886044;0,0458879392212726;0,00913890378471462;0,0510724463776811;0,0526890958970185;0;0,0459639126305793
"6968";1;0,8;8;12;13;5;20;"1-3";70520;70689;70628;56634;0,0525666477595009;0,0524834132609034;0,0509288101036416;0,0520711939824134;0,0545873541696673;0,0104934770277935;0,0628527776598905;0,065398991901229;0;0,0532910845455855
"6969";1;0,8;9;12;13;5;20;">3";3250;3288;3302;2563;0,640615384615385;0,637773722627737;0,637189582071472;0,644166991806477;0,627365356622999;0,136923076923077;0,674270072992701;0,680193821926105;0;0,647743813682678
"6970";1;0,8;10;12;13;10;25;"all";265852;266024;266758;212944;0,0539962084167131;0,0537545484617929;0,052950614414563;0,0540940341122549;0,0536024797762153;0,00810225238102403;0,0634153309475837;0,0641555267320943;0;0,0407121796325697
"6971";1;0,8;11;12;13;10;25;"1-3";177453;177354;178430;142171;0,0569615616529447;0,0561645071439043;0,0549683349212576;0,0573323673604322;0,0554673771328156;0,00785560120144489;0,0685690765361932;0,0695735022137533;0;0,0395102318462672
"6972";1;0,8;12;12;13;10;25;">3";6186;6245;6262;4923;0,635467183963789;0,640192153722978;0,641009262216544;0,634572415193987;0,63895486935867;0,114451988360815;0,678302642113691;0,685084637496008;0;0,560570071258907
"6973";1;0,8;13;12;13;15;30;"all";398983;400097;399926;319367;0,0545837792587654;0,0542818366546113;0,0535524071953311;0,0544765113490123;0,0550140675241158;0,00488241353641634;0,0637120498279167;0,0639168246125533;0;0,0244674437299035
"6974";1;0,8;14;12;13;15;30;"1-3";299565;300090;300558;239920;0,0492414000300436;0,0489219900696458;0,0480472986911012;0,0492580860286762;0,049174281163551;0,00316125047986247;0,0598687060548502;0,0602446116889253;0;0,0158772738703999
"6975";1;0,8;15;12;13;15;30;">3";10149;10190;10170;8097;0,65444871415903;0,649362119725221;0,650835791543756;0,651846362850438;0,664717348927875;0,0957729825598581;0,681943081452404;0,686823992133727;0;0,473684210526316
"6976";1;0,8;16;12;13;20;30;"all";399636;400097;399926;319674;0,0545771652203505;0,0542818366546113;0,0535524071953311;0,0544304510219786;0,0551637027588104;0,00340810137224875;0,0637120498279167;0,0639168246125533;0;0,0170330907180911
"6977";1;0,8;17;12;13;20;30;"1-3";299831;300090;300558;239876;0,0489342329512292;0,0489219900696458;0,0480472986911012;0,0490586803181644;0,0484363272454341;0,001730975115982;0,0598687060548502;0,0602446116889253;0;0,00865649236927696
"6978";1;0,8;18;12;13;20;30;">3";10210;10190;10170;8079;0,657786483839373;0,649362119725221;0,650835791543756;0,656145562569625;0,664007508212107;0,0808031341821743;0,681943081452404;0,686823992133727;0;0,387142186766776
"6979";1;0,8;19;12;13;25;30;"all";399712;400097;399926;319488;0,0538913017372508;0,0542818366546113;0,0535524071953311;0,0539362980769231;0,0537121061029118;0,00293711472260027;0,0637120498279167;0,0639168246125533;0;0,0146340247307539
"6980";1;0,8;20;12;13;25;30;"1-3";299899;300090;300558;239632;0,0482595807255109;0,0489219900696458;0,0480472986911012;0,0482948854910863;0,048119202880515;0,00146049169887195;0,0598687060548502;0,0602446116889253;0;0,00726765891781572
"6981";1;0,8;21;12;13;25;30;">3";10125;10190;10170;8121;0,658469135802469;0,649362119725221;0,650835791543756;0,656938800640315;0,664670658682635;0,0713086419753086;0,681943081452404;0,686823992133727;0;0,360279441117764
"6982";1;0,8;22;12;13;30;30;"all";400483;400097;399926;320237;0,0538874309271555;0,0542818366546113;0,0535524071953311;0,0536602578715139;0,0547940084240959;0,00295143614085991;0,0637120498279167;0,0639168246125533;0;0,0147297061535777
"6983";1;0,8;23;12;13;30;30;"1-3";300677;300090;300558;240236;0,0485437861891664;0,0489219900696458;0,0480472986911012;0,0482400639371285;0,0497509968398935;0,00135361201555157;0,0598687060548502;0,0602446116889253;0;0,00673383961218378
"6984";1;0,8;24;12;13;30;30;">3";10202;10190;10170;8163;0,643109194275632;0,649362119725221;0,650835791543756;0,643880926130099;0,640019617459539;0,0742991570280337;0,681943081452404;0,686823992133727;0;0,371750858263855
"6985";1;0,8;25;12;13;35;30;"all";400021;400097;399926;319803;0,0543671457248494;0,0542818366546113;0,0535524071953311;0,0542709105292946;0,0547508040589394;0,00317983305876441;0,0637120498279167;0,0639168246125533;0;0,0158567902465781
"6986";1;0,8;26;12;13;35;30;"1-3";300556;300090;300558;240204;0,0487929038182568;0,0489219900696458;0,0480472986911012;0,048762718356064;0,0489130434782609;0,00146728063988075;0,0598687060548502;0,0602446116889253;0;0,007307131495228
"6987";1;0,8;27;12;13;35;30;">3";10208;10190;10170;8154;0,653996865203762;0,649362119725221;0,650835791543756;0,652317880794702;0,660662122687439;0,0797413793103448;0,681943081452404;0,686823992133727;0;0,396299902629017
"6988";1;0,8;28;12;13;40;30;"all";400161;400097;399926;319903;0,0552052798748504;0,0542818366546113;0,0535524071953311;0,0553355235805854;0,0546861372075058;0,00302628192152659;0,0637120498279167;0,0639168246125533;0;0,0150888384958509
"6989";1;0,8;29;12;13;40;30;"1-3";300008;300090;300558;239788;0,0499953334577745;0,0489219900696458;0,0480472986911012;0,0501234423740971;0,0494852208568582;0,00134329751206634;0,0598687060548502;0,0602446116889253;0;0,00669212886084357
"6990";1;0,8;30;12;13;40;30;">3";10221;10190;10170;8194;0,653458565698073;0,649362119725221;0,650835791543756;0,65303880888455;0,655155402072028;0,0769004989727033;0,681943081452404;0,686823992133727;0;0,387765170202269
"6991";1;0,8;1;12;14;1;16;"all";26285;26845;26426;20985;0,0115655316720563;0,0107282547960514;0,0105956255203209;0,0117703121277103;0,0107547169811321;0,00277724938177668;0,0131495623021047;0,0122228108680845;0;0,0137735849056604
"6992";1;0,8;2;12;14;1;16;"1-3";9225;9492;9219;7361;0,0196205962059621;0,0193847450484619;0,0187655927974835;0,0198342616492324;0,0187768240343348;0,0048780487804878;0,0247576906868942;0,0226705716455147;0;0,0241416309012876
"6993";1;0,8;3;12;14;1;16;">3";193;176;181;154;0,637305699481865;0,590909090909091;0,591160220994475;0,655844155844156;0,564102564102564;0,145077720207254;0,670454545454545;0,629834254143646;0;0,717948717948718
"6994";1;0,8;4;12;14;3;18;"all";79382;80614;79619;63552;0,0261520243884004;0,0255910883965564;0,0256345847096799;0,025978726082578;0,0268477574226153;0,00598372426998564;0,0317066514501203;0,0289880556148658;0;0,0300063171193936
"6995";1;0,8;5;12;14;3;18;"1-3";36384;36712;36353;29098;0,0384784520668426;0,0385704946611462;0,0379060875306027;0,0385593511581552;0,0381553664562174;0,00893249780123131;0,050337764218784;0,0446180507798531;0;0,0446060938786714
"6996";1;0,8;6;12;14;3;18;">3";1041;989;1001;824;0,617675312199808;0,627906976744186;0,636363636363636;0,609223300970874;0,649769585253456;0,140249759846302;0,677451971688574;0,656343656343656;0;0,672811059907834
"6997";1;0,8;7;12;14;5;20;"all";132683;134229;132811;106048;0,0449793869598969;0,04385043470487;0,0444541491292137;0,044791038020519;0,0457293035479632;0,0098957666015993;0,0532150280490803;0,05104998832928;0;0,0492960390463676
"6998";1;0,8;8;12;14;5;20;"1-3";70521;71270;70595;56517;0,0533316317125395;0,0521678125438473;0,0523266520291805;0,0530636799547039;0,0544130248500428;0,0117411834772621;0,0679528553388523;0,0634322544089525;0;0,0591259640102828
"6999";1;0,8;9;12;14;5;20;">3";3267;3282;3248;2569;0,647382920110193;0,629189518586228;0,650862068965517;0,653561697158427;0,624641833810888;0,142332415059688;0,667580743449116;0,673337438423645;0;0,666189111747851
"7000";1;0,8;10;12;14;10;25;"all";266333;267040;266320;213106;0,0545257253137989;0,0537410125823847;0,0543857014118354;0,0546582451925333;0,0539951528359667;0,00792992231529701;0,064102756141402;0,0630331931510964;0;0,0396791102260131
"7001";1;0,8;11;12;14;10;25;"1-3";177433;177801;177854;141975;0,0579486341323204;0,056107670935484;0,0568612457408886;0,0585314315900687;0,0556150939139263;0,00770995248910857;0,0705901541611127;0,0687417769631271;0;0,0385808562242653
"7002";1;0,8;12;12;14;10;25;">3";6122;6176;6174;4869;0,630186213655668;0,647182642487047;0,650145772594752;0,625590470322448;0,64804469273743;0,112381574648808;0,673089378238342;0,673793326854551;0;0,549082202713488
"7003";1;0,8;13;12;14;15;30;"all";399283;400548;399926;319422;0,0545077050613224;0,0544803619041913;0,0543825607737431;0,054752020837638;0,053530509259839;0,00499144716905052;0,0643668174600797;0,0632016923130779;0;0,0249558608081542
"7004";1;0,8;14;12;14;15;30;"1-3";299271;299994;300554;239238;0,0492196036368375;0,0489609792195844;0,0490860211476141;0,0496785627701285;0,0473906018356571;0,00309084408445857;0,0612978926245192;0,0597363535338076;0;0,0154081921609781
"7005";1;0,8;15;12;14;15;30;">3";10234;10151;10101;8124;0,646961110025405;0,656881095458576;0,652212652212652;0,647833579517479;0,643601895734597;0,101817471174516;0,678947886907694;0,678843678843679;0;0,493838862559242
"7006";1;0,8;16;12;14;20;30;"all";399542;400548;399926;319623;0,0536714538146177;0,0544803619041913;0,0543825607737431;0,0537351817610122;0,0534165842915952;0,0032036682000891;0,0643668174600797;0,0632016923130779;0;0,0160162164191244
"7007";1;0,8;17;12;14;20;30;"1-3";300134;299994;300554;240080;0,0481151752217343;0,0489609792195844;0,0490860211476141;0,048167277574142;0,0479068838045759;0,00164259963882799;0,0612978926245192;0,0597363535338076;0;0,0082092783161821
"7008";1;0,8;18;12;14;20;30;">3";10135;10151;10101;8107;0,652294030587074;0,656881095458576;0,652212652212652;0,653879363513013;0,645956607495069;0,0753823384311791;0,678947886907694;0,678843678843679;0;0,3767258382643
"7009";1;0,8;19;12;14;25;30;"all";399639;400548;399926;319536;0,05532743300829;0,0544803619041913;0,0543825607737431;0,0553834309749136;0,0551040535310787;0,00308778672752159;0,0643668174600797;0,0632016923130779;0;0,0154051658489695
"7010";1;0,8;20;12;14;25;30;"1-3";300034;299994;300554;239918;0,0496543725044495;0,0489609792195844;0,0490860211476141;0,0498086846339166;0,0490385255173332;0,00160648459841218;0,0612978926245192;0,0597363535338076;0;0,00801783219109721
"7011";1;0,8;21;12;14;25;30;">3";10174;10151;10101;8132;0,667190878710438;0,656881095458576;0,652212652212652;0,6646581406788;0,677277179236043;0,072144682524081;0,678947886907694;0,678843678843679;0;0,359451518119491
"7012";1;0,8;22;12;14;30;30;"all";399796;400548;399926;319590;0,0539074928213389;0,0544803619041913;0,0543825607737431;0,0540880503144654;0,053188040794953;0,00304405246675805;0,0643668174600797;0,0632016923130779;0;0,0151734284218138
"7013";1;0,8;23;12;14;30;30;"1-3";300444;299994;300554;240243;0,0485448203325745;0,0489609792195844;0,0490860211476141;0,0488422139250675;0,0473580173086826;0,00133469132350788;0,0612978926245192;0,0597363535338076;0;0,0066610189199515
"7014";1;0,8;24;12;14;30;30;">3";10218;10151;10101;8154;0,643863769817968;0,656881095458576;0,652212652212652;0,643119941133186;0,646802325581395;0,0776081424936387;0,678947886907694;0,678843678843679;0;0,384205426356589
"7015";1;0,8;25;12;14;35;30;"all";399868;400548;399926;319636;0,0547905808916943;0,0544803619041913;0,0543825607737431;0,055040733834737;0,0537939974075182;0,0031360348915142;0,0643668174600797;0,0632016923130779;0;0,0156296739455579
"7016";1;0,8;26;12;14;35;30;"1-3";300304;299994;300554;239918;0,0493799616388726;0,0489609792195844;0,0490860211476141;0,049596112004935;0,0485211804060544;0,00150514145665725;0,0612978926245192;0,0597363535338076;0;0,00748517868380088
"7017";1;0,8;27;12;14;35;30;">3";10215;10151;10101;8201;0,654625550660793;0,656881095458576;0,652212652212652;0,655529813437386;0,650943396226415;0,0772393538913363;0,678947886907694;0,678843678843679;0;0,39175769612711
"7018";1;0,8;28;12;14;40;30;"all";399598;400548;399926;319429;0,0548701444952177;0,0544803619041913;0,0543825607737431;0,054725776307098;0,0554453716523843;0,00291543000715719;0,0643668174600797;0,0632016923130779;0;0,0145318015691851
"7019";1;0,8;29;12;14;40;30;"1-3";300126;299994;300554;239932;0,0495391935387137;0,0489609792195844;0,0490860211476141;0,0493139722921494;0,0504369206233179;0,0013294416345135;0,0612978926245192;0,0597363535338076;0;0,00662856763132538
"7020";1;0,8;30;12;14;40;30;">3";10232;10151;10101;8150;0,647771696637998;0,656881095458576;0,652212652212652;0,651533742331288;0,633045148895293;0,073494917904613;0,678947886907694;0,678843678843679;0;0,3611911623439
"7021";1;0,8;1;12;15;1;16;"all";26500;26621;26487;21168;0,0111320754716981;0,0119830209233312;0,0113263110205006;0,0106292517006803;0,0131282820705176;0,00245283018867925;0,0134480297509485;0,0139691169252841;0;0,0121905476369092
"7022";1;0,8;2;12;15;1;16;"1-3";9212;9421;9427;7389;0,0192140686061659;0,0202738562785267;0,0193062480110321;0,018405738259575;0,0224904004388371;0,00412505427702996;0,0227152106995011;0,0232311445847035;0;0,0208447613823368
"7023";1;0,8;3;12;15;1;16;">3";196;201;221;157;0,602040816326531;0,63681592039801;0,53393665158371;0,56687898089172;0,743589743589744;0,137755102040816;0,716417910447761;0,683257918552036;0;0,692307692307692
"7024";1;0,8;4;12;15;3;18;"all";79843;80027;80032;63732;0,024923913179615;0,026628512876904;0,0265393842463015;0,0246344065775435;0,0260691453044504;0,00609947021028769;0,0306646506803954;0,0308251699320272;0;0,030227794674446
"7025";1;0,8;5;12;15;3;18;"1-3";36298;36833;36755;28964;0,0361452421621026;0,0386066842233866;0,039314378996055;0,0364245269990333;0,0350422688846469;0,00878836299520635;0,0458284690359189;0,0464698680451639;0;0,0434960458140169
"7026";1;0,8;6;12;15;3;18;">3";1023;1075;1059;792;0,625610948191593;0,633488372093023;0,615675165250236;0,611111111111111;0,675324675324675;0,155425219941349;0,67906976744186;0,688385269121813;0;0,688311688311688
"7027";1;0,8;7;12;15;5;20;"all";133311;133426;133184;106551;0,0434922849577304;0,0454034446059988;0,0457712638154733;0,0433125920920498;0,0442077727952167;0,00920404167698089;0,0526883815748055;0,0522360043248438;0;0,0458520179372197
"7028";1;0,8;8;12;15;5;20;"1-3";70653;71218;71046;56443;0,0509390967121;0,0542699879244011;0,0542746952678546;0,0511489467250146;0,0501055594651654;0,0107001825824806;0,0657979724227021;0,0638037327928384;0;0,0532019704433498
"7029";1;0,8;9;12;15;5;20;">3";3310;3272;3351;2633;0,635649546827795;0,637836185819071;0,636526410026858;0,629699962020509;0,658788774002954;0,134441087613293;0,679706601466993;0,683974932855864;0;0,657311669128508
"7030";1;0,8;10;12;15;10;25;"all";267034;266610;266062;213334;0,0551540253301078;0,0547578860507858;0,0550435612751915;0,0554248267974163;0,0540782122905028;0,00773309765797614;0,0636322718577698;0,0637934015379874;0;0,0384543761638734
"7031";1;0,8;11;12;15;10;25;"1-3";177996;178012;177695;142109;0,056787792984112;0,0574736534615644;0,0579025858915558;0,0567944324427024;0,0567615013793296;0,00730353491089687;0,0691919645866571;0,069152198992656;0;0,0362248167860228
"7032";1;0,8;12;12;15;10;25;">3";6425;6202;6261;5193;0,663346303501946;0,646726862302483;0,642549113560134;0,666088965915656;0,651785714285714;0,109727626459144;0,685424056755885;0,681520523877975;0;0,57224025974026
"7033";1;0,8;13;12;15;15;30;"all";400317;399488;399597;319835;0,0543269458953779;0,0551881408202499;0,0552156297469701;0,0544280644707427;0,0539251012648791;0,00475373266686151;0,0635488425184236;0,0634238995788257;0;0,0236450386421809
"7034";1;0,8;14;12;15;15;30;"1-3";300470;299796;299947;240082;0,0490564781841781;0,049830551441647;0,0501355239425632;0,0490124207562416;0,0492316354242565;0,0031217758844477;0,059807335654912;0,059547186669645;0;0,0155328873286083
"7035";1;0,8;15;12;15;15;30;">3";10182;10131;10191;8199;0,649970536240424;0,657585628269667;0,64910214895496;0,649835345773875;0,65052950075643;0,0907483794932233;0,688777021024578;0,684721813364734;0;0,465960665658094
"7036";1;0,8;16;12;15;20;30;"all";400700;399488;399597;320365;0,0552383329173946;0,0551881408202499;0,0552156297469701;0,0555179248669486;0,054123358436547;0,00316945345645121;0,0635488425184236;0,0634238995788257;0;0,0158088006472895
"7037";1;0,8;17;12;15;20;30;"1-3";300487;299796;299947;240105;0,0500487541890331;0,049830551441647;0,0501355239425632;0,0502072010162221;0,0494187009373654;0,00160739066914708;0,059807335654912;0,059547186669645;0;0,00799907257129608
"7038";1;0,8;18;12;15;20;30;">3";10157;10131;10191;8208;0,654917790686226;0,657585628269667;0,64910214895496;0,654239766081871;0,657773217034377;0,0756128778182534;0,688777021024578;0,684721813364734;0;0,394048229861467
"7039";1;0,8;19;12;15;25;30;"all";400615;399488;399597;320350;0,0553274340701172;0,0551881408202499;0,0552156297469701;0,0553987825815514;0,0550426711518096;0,00311021803976386;0,0635488425184236;0,0634238995788257;0;0,0155235781473868
"7040";1;0,8;20;12;15;25;30;"1-3";300446;299796;299947;240333;0,0503684522343449;0,049830551441647;0,0501355239425632;0,0503426495737165;0,0504716117977808;0,00153771393195449;0,059807335654912;0,059547186669645;0;0,00768552559346564
"7041";1;0,8;21;12;15;25;30;">3";10200;10131;10191;8166;0,649607843137255;0,657585628269667;0,64910214895496;0,650746999755082;0,645034414945919;0,0751960784313725;0,688777021024578;0,684721813364734;0;0,37708947885939
"7042";1;0,8;22;12;15;30;30;"all";400129;399488;399597;320082;0,0561993757013363;0,0551881408202499;0,0552156297469701;0,0561043732543536;0,0565792596849351;0,00301652716998768;0,0635488425184236;0,0634238995788257;0;0,0150786412982373
"7043";1;0,8;23;12;15;30;30;"1-3";299630;299796;299947;239626;0,050989553782999;0,049830551441647;0,0501355239425632;0,0508500746997404;0,0515465635624292;0,00144177819310483;0,059807335654912;0,059547186669645;0;0,00719952003199787
"7044";1;0,8;24;12;15;30;30;">3";10228;10131;10191;8221;0,657997653500196;0,657585628269667;0,64910214895496;0,656489478165673;0,66417538614848;0,073523660539695;0,688777021024578;0,684721813364734;0;0,374688589935227
"7045";1;0,8;25;12;15;35;30;"all";399616;399488;399597;319346;0,0553431294042281;0,0551881408202499;0,0552156297469701;0,0555948720196902;0,0543415971097546;0,00313801249199231;0,0635488425184236;0,0634238995788257;0;0,0156222748224741
"7046";1;0,8;26;12;15;35;30;"1-3";299750;299796;299947;239440;0,0504153461217681;0,049830551441647;0,0501355239425632;0,0507266956231206;0,0491792405902835;0,00156463719766472;0,059807335654912;0,059547186669645;0;0,0077764881445863
"7047";1;0,8;27;12;15;35;30;">3";10149;10131;10191;8138;0,652182481032614;0,657585628269667;0,64910214895496;0,651511427869255;0,654898060666335;0,0754754162971721;0,688777021024578;0,684721813364734;0;0,380905022376927
"7048";1;0,8;28;12;15;40;30;"all";399444;399488;399597;319267;0,0537572225393297;0,0551881408202499;0,0552156297469701;0,0536259619691355;0,0542799057086197;0,00295911316730255;0,0635488425184236;0,0634238995788257;0;0,0147423824787657
